"3-комн. кв., 49,6 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/228955073/,"Калужская область, Калуга, Ленинский, улица Белинского, 4",2 500 000 ₽
"3-комн. кв., 66,6 м², 2/2 этаж",https://kaluga.cian.ru/sale/flat/228756745/,"Калужская область, Калуга, Московский, мкр. Силикатный, улица Гурьянова, 17",2 500 000 ₽
"3-комн. кв., 50 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/228829225/,"Калужская область, Калуга, Октябрьский, Тарутинская улица, 192к1",2 500 000 ₽
"3-комн. кв., 50,2 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/230866167/,"Калужская область, Калуга, Московский, мкр. Силикатный, улица Гурьянова",2 500 000 ₽
"3-комн. кв., 58 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229357401/,"Калужская область, Калуга, Московский, мкр. Силикатный, Карачевская улица",2 500 000 ₽
"3-комн. кв., 58,2 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229358806/,"Калужская область, Калуга, Октябрьский, улица Маршала Жукова",2 500 000 ₽
"3-комн. кв., 59,4 м², 1/2 этаж",https://kaluga.cian.ru/sale/flat/228957574/,"Калужская область, Калуга, Московский, улица Пухова, 45",2 500 000 ₽
"3-комн. кв., 58,2 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/228021373/,"Калужская область, Калуга, Октябрьский, улица Маршала Жукова, 46",2 500 000 ₽
"3-комн. кв., 59,7 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/229350836/,"Калужская область, Калуга, Ленинский, мкр. Анненки, улица Вишневского",2 500 000 ₽
"3-комн. кв., 54,7 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/229350834/,"Калужская область, Калуга, Октябрьский, улица Валентины Никитиной",2 500 000 ₽
"3-комн. кв., 56,9 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/228756766/,"Калужская область, Калуга, Октябрьский, улица Дубрава, 8",2 500 000 ₽
"3-комн. кв., 60,1 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/207361185/,"Калужская область, Калуга, Ленинский, пос. Резвань, Школьная улица, 3",2 500 000 ₽
"3-комн. кв., 65 м², 1/9 этаж",https://kaluga.cian.ru/sale/flat/228964463/,"Калужская область, Калуга, Октябрьский, Дорожный переулок, 8",2 500 000 ₽
"3-комн. кв., 60 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/227089988/,"Калужская область, Калуга, Октябрьский, мкр. 906-я база, Промежуточная улица, 10",2 500 000 ₽
"3-комн. кв., 59 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/227858966/,"Калужская область, Калуга, Октябрьский, улица Валентины Никитиной, 39",2 500 000 ₽
"3-комн. кв., 58 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/225383036/,"Калужская область, Калуга, Октябрьский, улица Болотникова, 4",2 500 000 ₽
"3-комн. кв., 71,8 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/229512341/,"Калужская область, Калуга, Московский, мкр. Силикатный, улица Гурьянова, 57",2 570 000 ₽
"3-комн. кв., 67 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/164606974/,"Калужская область, Калуга, Октябрьский, мкр. 906-я база, Гвардейская улица, 10",2 550 000 ₽
"3-комн. кв., 58,6 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/219854353/,"Калужская область, Калуга, Октябрьский, улица Болотникова, 4",2 550 000 ₽
"3-комн. кв., 68 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/227514276/,"Калужская область, Калуга, Октябрьский, мкр. 906-я база, Гвардейская улица, 10",2 560 000 ₽
"3-комн. кв., 59 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/229512079/,"Калужская область, Калуга, Октябрьский, улица Болотникова, 4",2 550 000 ₽
"3-комн. кв., 49 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/227287830/,"Калужская область, Калуга, Московский, мкр. 30-й, улица Кубяка, 10",2 550 000 ₽
"3-комн. кв., 59,7 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/229511846/,"Калужская область, Калуга, Ленинский, мкр. Анненки, улица Вишневского, 7",2 550 000 ₽
"3-комн. кв., 56,1 м², 2/4 этаж",https://kaluga.cian.ru/sale/flat/227921962/,"Калужская область, Калуга, Октябрьский, улица Шахтеров, 4",2 550 000 ₽
"3-комн. кв., 50 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/231021045/,"Калужская область, Калуга, Московский, мкр. Силикатный, Карачевская улица",2 550 000 ₽
"3-комн. кв., 70 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/229512380/,"Калужская область, Калуга, Октябрьский, Аэропортовская улица, 13",2 550 000 ₽
"3-комн. кв., 58,2 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229512778/,"Калужская область, Калуга, Октябрьский, улица Маршала Жукова, 46",2 550 000 ₽
"3-комн. кв., 57,2 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/228472428/,"Калужская область, Калуга, Октябрьский, улица Константиновых, 6",2 550 000 ₽
"3-комн. кв., 51,9 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/231028168/,"Калужская область, Калуга, Октябрьский, мкр. Северный, Дорожная улица",2 550 000 ₽
"3-комн. кв., 59,3 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229511842/,"Калужская область, Калуга, Ленинский, улица Подвойского, 31",2 550 000 ₽
"3-комн. кв., 60,3 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/230372680/,"Калужская область, Калуга, Октябрьский, мкр. 906-я база, Гвардейская улица",2 550 000 ₽
"3-комн. кв., 59 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229345318/,"Калужская область, Калуга, Октябрьский, улица Болотникова",2 550 000 ₽
"3-комн. кв., 60,9 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/228756797/,"Калужская область, Калуга, Октябрьский, Тарутинская улица, 184",2 560 000 ₽
"3-комн. кв., 56,5 м², 3/4 этаж",https://kaluga.cian.ru/sale/flat/229512172/,"Калужская область, Калуга, Ленинский, улица Никитина, 93",2 560 000 ₽
"3-комн. кв., 58,2 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/228019096/,"Калужская область, Калуга, Октябрьский, улица Маршала Жукова",2 550 000 ₽
"3-комн. кв., 41 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/228234974/,"Калужская область, Калуга, Московский, Московская улица, 213",2 600 000 ₽
"3-комн. кв., 59 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/230691817/,"Калужская область, Калуга, Октябрьский, улица Болотникова",2 600 000 ₽
"3-комн. кв., 58,2 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/206994465/,"Калужская область, Калуга, Московский, мкр. Силикатный, улица Гурьянова, 39",2 600 000 ₽
"3-комн. кв., 58,8 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/227172306/,"Калужская область, Калуга, Октябрьский, улица Валентины Никитиной, 39",2 600 000 ₽
"3-комн. кв., 59,1 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/227210916/,"Калужская область, Калуга, Октябрьский, улица Дубрава, 13",2 610 000 ₽
"3-комн. кв., 53 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/227514470/,"Калужская область, Калуга, Октябрьский, мкр. 906-я база, Гвардейская улица, 3",2 600 000 ₽
"3-комн. кв., 56,4 м², 4/4 этаж",https://kaluga.cian.ru/sale/flat/229512036/,"Калужская область, Калуга, Ленинский, улица Болдина, 11",2 600 000 ₽
"3-комн. кв., 50 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/222275618/,"Калужская область, Калуга, Московский, Московская улица, 195",2 600 000 ₽
"3-комн. кв., 58,5 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/161769756/,"Калужская область, Калуга, Октябрьский, Тарутинская улица, 186к1",2 600 000 ₽
"3-комн. кв., 58,9 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/228955012/,"Калужская область, Калуга, Ленинский, пос. Резвань, Школьная улица, 11",2 600 000 ₽
"3-комн. кв., 56 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/226568259/,"Калужская область, Калуга, Ленинский, улица Вилонова, 38",2 600 000 ₽
"3-комн. кв., 55,3 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/221423935/,"Калужская область, Калуга, Октябрьский, Врубовая улица, 2/63",2 600 000 ₽
"3-комн. кв., 54,4 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/227582125/,"Калужская область, Калуга, Московский, улица Карла Либкнехта",2 600 000 ₽
"3-комн. кв., 56 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/227514496/,"Калужская область, Калуга, Октябрьский, улица Болотникова, 24",2 580 000 ₽
"3-комн. кв., 60,4 м², 2/2 этаж",https://kaluga.cian.ru/sale/flat/230044215/,"Калужская область, Калуга, Ленинский, улица Кутузова",2 600 000 ₽
"3-комн. кв., 72,3 м², 1/3 этаж",https://kaluga.cian.ru/sale/flat/229513002/,"Калужская область, Калуга, Октябрьский, улица Нефтебаза, 1",2 600 000 ₽
"3-комн. кв., 59,1 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/225533212/,"Калужская область, Калуга, Ленинский, улица Болдина, 19",2 600 000 ₽
"3-комн. кв., 60 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/228234837/,"Калужская область, Калуга, Октябрьский, Тарутинская улица, 186к1",2 650 000 ₽
"3-комн. кв., 60,9 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/228472445/,"Калужская область, Калуга, Московский, мкр. Силикатный, Карачевская улица, 5",2 670 000 ₽
"3-комн. кв., 49,8 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/222276134/,"Калужская область, Калуга, Московский, мкр. 30-й, улица Кубяка, 10",2 650 000 ₽
"3-комн. кв., 48,9 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/222275364/,"Калужская область, Калуга, Ленинский, улица Суворова, 50",2 650 000 ₽
"3-комн. кв., 43,3 м², 3/4 этаж",https://kaluga.cian.ru/sale/flat/229513023/,"Калужская область, Калуга, Октябрьский, улица Болотникова, 22",2 650 000 ₽
"3-комн. кв., 58,2 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/228139505/,"Калужская область, Калуга, Октябрьский, улица Валентины Никитиной, 51",2 650 000 ₽
"3-комн. кв., 57 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/225646601/,"Калужская область, Калуга, Октябрьский, улица Маршала Жукова, 48",2 650 000 ₽
"3-комн. кв., 59 м², 2/2 этаж",https://kaluga.cian.ru/sale/flat/229345132/,"Калужская область, Калуга, Московский, улица Пухова",2 650 000 ₽
"3-комн. кв., 50,4 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/227243800/,"Калужская область, Калуга, Ленинский, улица Фридриха Энгельса, 78",2 650 000 ₽
"3-комн. кв., 46,4 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/226174333/,"Калужская область, Калуга, Октябрьский, улица Веры Андриановой, 22",2 680 000 ₽
"3-комн. кв., 61,5 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/229357713/,"Калужская область, Калуга, Ленинский, пос. Резвань, Школьная улица",2 680 000 ₽
"3-комн. кв., 60 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/227983996/,"Калужская область, Калуга, Московский, мкр. Силикатный, Карачевская улица, 17",2 650 000 ₽
"3-комн. кв., 59 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229511904/,"Калужская область, Калуга, Московский, Московская улица, 195",2 660 000 ₽
"3-комн. кв., 58 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/228472373/,"Калужская область, Калуга, Октябрьский, Московская улица, 317",2 650 000 ₽
"3-комн. кв., 60 м², 2/2 этаж",https://kaluga.cian.ru/sale/flat/207385713/,"Калужская область, Калуга, Московский, улица Пухова",2 650 000 ₽
"3-комн. кв., 72,4 м², 1/3 этаж",https://kaluga.cian.ru/sale/flat/230387440/,"Калужская область, Калуга, Московский, Строительный переулок",2 700 000 ₽
"3-комн. кв., 59,5 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229512716/,"Калужская область, Калуга, Октябрьский, мкр. Северный, улица Центральная, 18",2 700 000 ₽
"3-комн. кв., 57,7 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/227921994/,"Калужская область, Калуга, Ленинский, улица Максима Горького, 58",2 700 000 ₽
"3-комн. кв., 58,2 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/228957246/,"Калужская область, Калуга, Октябрьский, улица Маршала Жукова, 50",2 700 000 ₽
"3-комн. кв., 60 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/229203094/,"Калужская область, Калуга, Московский, улица Ленина",2 700 000 ₽
"3-комн. кв., 55,9 м², 1/3 этаж",https://kaluga.cian.ru/sale/flat/229511461/,"Калужская область, Калуга, Московский, улица Баррикад, 117А",2 700 000 ₽
"3-комн. кв., 56,5 м², 2/6 этаж",https://kaluga.cian.ru/sale/flat/189395166/,"Калужская область, Калуга, Октябрьский, улица Болотникова, 24",2 700 000 ₽
"3-комн. кв., 51,6 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/229511480/,"Калужская область, Калуга, Октябрьский, мкр. Северный, Тепличная улица, 3",2 700 000 ₽
"3-комн. кв., 59,9 м², 2/2 этаж",https://kaluga.cian.ru/sale/flat/229511258/,"Калужская область, Калуга, Московский, улица Пухова, 42",2 700 000 ₽
"3-комн. кв., 64 м², 8/9 этаж",https://kaluga.cian.ru/sale/flat/228955843/,"Калужская область, Калуга, Московский, мкр. 30-й, Малоярославецкая улица, 6",2 700 000 ₽
"3-комн. кв., 62,9 м², 7/9 этаж",https://kaluga.cian.ru/sale/flat/230576566/,"Калужская область, Калуга, Октябрьский, мкр. Северный, Дорожная улица, 31",2 700 000 ₽
"3-комн. кв., 49 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/231037766/,"Калужская область, Калуга, Ленинский, улица Никитина",2 730 000 ₽
"3-комн. кв., 57,2 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/228954529/,"Калужская область, Калуга, Октябрьский, Хрустальная улица, 64",2 700 000 ₽
"3-комн. кв., 68,8 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/229511269/,"Калужская область, Калуга, Московский, мкр. Силикатный, улица Гурьянова, 14к3",2 700 000 ₽
"3-комн. кв., 57,6 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/228954965/,"Калужская область, Калуга, Октябрьский, улица Дубрава, 7",2 700 000 ₽
"3-комн. кв., 60,2 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/192579162/,"Калужская область, Калуга, Октябрьский, мкр. 906-я база, Промежуточная улица, 10",2 700 000 ₽
"3-комн. кв., 48,4 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/228954859/,"Калужская область, Калуга, Московский, мкр. Силикатный, улица Гурьянова, 49",2 700 000 ₽
"3-комн. кв., 63,7 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/230679951/,"Калужская область, Калуга, Московский, мкр. 30-й, улица Кубяка, 10",2 700 000 ₽
"3-комн. кв., 49 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/207360592/,"Калужская область, Калуга, Ленинский, улица Добровольского, 14",2 700 000 ₽
"3-комн. кв., 48,9 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/226116957/,"Калужская область, Калуга, Ленинский, улица Суворова, 50",2 700 000 ₽
"3-комн. кв., 59,4 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/227089878/,"Калужская область, Калуга, Московский, мкр. Силикатный, Карачевская улица, 1",2 700 000 ₽
"3-комн. кв., 61,8 м², 1/9 этаж",https://kaluga.cian.ru/sale/flat/228472351/,"Калужская область, Калуга, Московский, мкр. 30-й, улица Кибальчича, 11",2 700 000 ₽
"3-комн. кв., 50 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/229511365/,"Калужская область, Калуга, Ленинский, улица Добровольского, 14",2 750 000 ₽
"3-комн. кв., 59 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/167634515/,"Калужская область, Калуга, Московский, мкр. Силикатный, Карачевская улица, 13",2 750 000 ₽
"3-комн. кв., 63,7 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/228958071/,"Калужская область, Калуга, Московский, мкр. 30-й, улица Кубяка, 10",2 750 000 ₽
"3-комн. кв., 51 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/230866165/,"Калужская область, Калуга, Ленинский, улица Добровольского",2 750 000 ₽
"3-комн. кв., 59 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/229513140/,"Калужская область, Калуга, Октябрьский, улица Маршала Жукова, 44",2 760 000 ₽
"3-комн. кв., 61,5 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/229513217/,"Калужская область, Калуга, Ленинский, пос. Резвань, Школьная улица, 2",2 780 000 ₽
"3-комн. кв., 61 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/225547125/,"Калужская область, Калуга, Октябрьский, мкр. Северный, Тепличная улица",2 750 000 ₽
"3-комн. кв., 59,3 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/228421893/,"Калужская область, Калуга, Октябрьский, Тарутинская улица, 202",2 750 000 ₽
"3-комн. кв., 72 м², 1/3 этаж",https://kaluga.cian.ru/sale/flat/228958163/,"Калужская область, Калуга, Московский, Строительный переулок, 19",2 750 000 ₽
"3-комн. кв., 55 м², 2/3 этаж",https://kaluga.cian.ru/sale/flat/229511670/,"Калужская область, Калуга, Ленинский, улица Никитина, 26",2 750 000 ₽
"3-комн. кв., 55,3 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/229357615/,"Калужская область, Калуга, Ленинский, улица Кирова",2 750 000 ₽
"3-комн. кв., 58,4 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/205772392/,"Калужская область, Калуга, Ленинский, улица Болдина, 21",2 750 000 ₽
"3-комн. кв., 56,5 м², 2/6 этаж",https://kaluga.cian.ru/sale/flat/228964517/,"Калужская область, Калуга, Октябрьский, улица Болотникова, 24",2 750 000 ₽
"3-комн. кв., 63,9 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/229512731/,"Калужская область, Калуга, Ленинский, улица Фридриха Энгельса, 21",2 750 000 ₽
"3-комн. кв., 60,5 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/228108701/,"Калужская область, Калуга, Октябрьский, улица Баррикад, 157",2 750 000 ₽
"3-комн. кв., 74,5 м², 5/9 этаж",https://kaluga.cian.ru/sale/flat/229511522/,"Калужская область, Калуга, Октябрьский, мкр. Тайфун, шоссе Грабцевское, 156Б",2 750 000 ₽
"3-комн. кв., 51 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229345310/,"Калужская область, Калуга, Октябрьский, улица Суворова",2 800 000 ₽
"3-комн. кв., 79,3 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/228957400/,"Калужская область, Калуга, Ленинский, мкр. Куровской, улица Шахтерская, 2",2 800 000 ₽
"3-комн. кв., 55,2 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/227089987/,"Калужская область, Калуга, Октябрьский, улица Валентины Никитиной, 29",2 800 000 ₽
"3-комн. кв., 53 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/228957681/,"Калужская область, Калуга, Октябрьский, мкр. 906-я база, Гвардейская улица, 2",2 820 000 ₽
"3-комн. кв., 50 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/229345425/,"Калужская область, Калуга, Ленинский, Тульская улица",2 800 000 ₽
"3-комн. кв., 59,3 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/219504178/,"Калужская область, Калуга, Октябрьский, улица Ленина, 53к2",2 800 000 ₽
"3-комн. кв., 58,7 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/171298151/,"Калужская область, Калуга, Московский, мкр. Силикатный, Карачевская улица, 11",2 800 000 ₽
"3-комн. кв., 58,5 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/161772797/,"Калужская область, Калуга, Московский, мкр. Силикатный, улица Гурьянова, 14",2 800 000 ₽
"3-комн. кв., 59 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/229511641/,"Калужская область, Калуга, Московский, мкр. Силикатный, Карачевская улица, 13",2 800 000 ₽
"3-комн. кв., 58,6 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/229511663/,"Калужская область, Калуга, Московский, мкр. Силикатный, улица Гурьянова, 41",2 800 000 ₽
"3-комн. кв., 59 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/222715465/,"Калужская область, Калуга, Ленинский, улица Большевиков, 2",2 800 000 ₽
"3-комн. кв., 62 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/228954946/,"Калужская область, Калуга, Ленинский, улица Мичурина, 38",2 800 000 ₽
"3-комн. кв., 70 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/228299631/,"Калужская область, Калуга, Октябрьский, мкр. Турынино, переулок Советский, 6",2 800 000 ₽
"3-комн. кв., 54,1 м², 1/2 этаж",https://kaluga.cian.ru/sale/flat/229345313/,"Калужская область, Калуга, Ленинский, Тульская улица",2 800 000 ₽
"3-комн. кв., 52,8 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/227858982/,"Калужская область, Калуга, Октябрьский, мкр. 906-я база, Гвардейская улица, 2",2 800 000 ₽
"3-комн. кв., 49 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229345202/,"Калужская область, Калуга, Ленинский, улица Дзержинского",2 800 000 ₽
"3-комн. кв., 50,6 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/228421832/,"Калужская область, Калуга, Московский, улица Калинина, 12",2 800 000 ₽
"3-комн. кв., 59,1 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229513293/,"Калужская область, Калуга, Октябрьский, мкр. 906-я база, Промежуточная улица, 9",2 800 000 ₽
"3-комн. кв., 50 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/229511519/,"Калужская область, Калуга, Октябрьский, Пролетарская улица, 161",2 800 000 ₽
"3-комн. кв., 53 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/229357785/,"Калужская область, Калуга, Московский, улица Калинина",2 800 000 ₽
"3-комн. кв., 58 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/229513035/,"Калужская область, Калуга, Октябрьский, улица Валентины Никитиной, 33",2 800 000 ₽
"3-комн. кв., 61,3 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/228954714/,"Калужская область, Калуга, Октябрьский, мкр. Малинники, улица Лесная, 24",2 800 000 ₽
"3-комн. кв., 60 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/230864286/,"Калужская область, Калуга, Октябрьский, мкр. Турынино, улица Советская",2 850 000 ₽
"3-комн. кв., 64,4 м², 9/9 этаж",https://kaluga.cian.ru/sale/flat/230377540/,"Калужская область, Калуга, Московский, мкр. 30-й, Малоярославецкая улица",2 850 000 ₽
"3-комн. кв., 70 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/226789591/,"Калужская область, Калуга, Октябрьский, мкр. Турынино, переулок Советский, 6",2 860 000 ₽
"3-комн. кв., 57 м², 1/2 этаж",https://kaluga.cian.ru/sale/flat/228421815/,"Калужская область, Калуга, Московский, улица Рылеева, 14",2 850 000 ₽
"3-комн. кв., 58,2 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/228697281/,"Калужская область, Калуга, Октябрьский, улица Маршала Жукова, 50",2 860 000 ₽
"3-комн. кв., 53 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/229513329/,"Калужская область, Калуга, Московский, улица Калинина, 18",2 850 000 ₽
"3-комн. кв., 62 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/227921977/,"Калужская область, Калуга, Октябрьский, мкр. Северный, Дальняя улица, 25",2 860 000 ₽
"3-комн. кв., 59 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/229512280/,"Калужская область, Калуга, Ленинский, улица Фридриха Энгельса, 80",2 850 000 ₽
"3-комн. кв., 56 м², 1/2 этаж",https://kaluga.cian.ru/sale/flat/222274982/,"Калужская область, Калуга, Московский, улица Рылеева, 14",2 880 000 ₽
"3-комн. кв., 60 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/231021044/,"Калужская область, Калуга, Ленинский, улица Белинского",2 850 000 ₽
"3-комн. кв., 59,3 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229511759/,"Калужская область, Калуга, Октябрьский, улица Ленина, 53к2",2 850 000 ₽
"3-комн. кв., 51,4 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/229511719/,"Калужская область, Калуга, Октябрьский, Пролетарская улица, 157",2 860 000 ₽
"3-комн. кв., 59,4 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/230236568/,"Калужская область, Калуга, Ленинский, улица Белинского, 4",2 850 000 ₽
"3-комн. кв., 64 м², 5/9 этаж",https://kaluga.cian.ru/sale/flat/230725928/,"Калужская область, Калуга, Московский, мкр. 30-й, улица Кибальчича, 13",2 860 000 ₽
"3-комн. кв., 62,4 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229359027/,"Калужская область, Калуга, Октябрьский, мкр. Северный, Дорожная улица",2 850 000 ₽
"3-комн. кв., 64 м², 9/9 этаж",https://kaluga.cian.ru/sale/flat/227210433/,"Калужская область, Калуга, Московский, мкр. 30-й, Малоярославецкая улица",2 850 000 ₽
"3-комн. кв., 66,2 м², 9/9 этаж",https://kaluga.cian.ru/sale/flat/228964453/,"Калужская область, Калуга, Октябрьский, мкр. Северный, Майская улица, 34",2 900 000 ₽
"3-комн. кв., 50,3 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/219787938/,"Калужская область, Калуга, Ленинский, улица Фридриха Энгельса, 78",2 900 000 ₽
"3-комн. кв., 67 м², 1/9 этаж",https://kaluga.cian.ru/sale/flat/230377537/,"Калужская область, Калуга, Октябрьский, мкр. Северный, Дорожная улица",2 900 000 ₽
"3-комн. кв., 73 м², 1/3 этаж",https://kaluga.cian.ru/sale/flat/229512119/,"Калужская область, Калуга, Московский, Строительный переулок, 15",2 900 000 ₽
"3-комн. кв., 73,8 м², 1/3 этаж",https://kaluga.cian.ru/sale/flat/222276592/,"Калужская область, Калуга, Ленинский, мкр. Ромодановские Дворики, улица Ромодановские Дворики, 63Б",2 900 000 ₽
"3-комн. кв., 79,2 м², 1/2 этаж",https://kaluga.cian.ru/sale/flat/230537440/,"Калужская область, Калуга, Октябрьский, Аэропортовская улица, 2",2 900 000 ₽
"3-комн. кв., 60 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/227466746/,"Калужская область, Калуга, Октябрьский, мкр. Турынино, улица Советская",2 900 000 ₽
"3-комн. кв., 66 м², 3/3 этаж",https://kaluga.cian.ru/sale/flat/230223666/,"Калужская область, Калуга, Ленинский, мкр. Правобережье, улица Спартака, 5",2 900 000 ₽
"3-комн. кв., 73,1 м², 2/2 этаж",https://kaluga.cian.ru/sale/flat/229893190/,"Калужская область, Калуга, Октябрьский, шоссе Грабцевское, 35",2 900 000 ₽
"3-комн. кв., 60 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/216180747/,"Калужская область, Калуга, Октябрьский, мкр. Турынино, улица Советская, 3",2 900 000 ₽
"3-комн. кв., 55,7 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/228955120/,"Калужская область, Калуга, Московский, улица Ленина, 38",2 900 000 ₽
